Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  [48] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [116] std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [137] std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&)
  [18] __gnu_cxx::__ops::_Iter_comp_val<knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}>::_Iter_comp_val(__gnu_cxx::__ops::_Iter_comp_iter<knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}>&&) [165] int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*) [96] std::iterator_traits<double*>::iterator_category std::__iterator_category<double*>(double* const&)
  [27] bool __gnu_cxx::__ops::_Iter_comp_val<knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}>::operator()<int*, int>(int*, int&) [20] double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [138] std::iterator_traits<int*>::iterator_category std::__iterator_category<int*>(int* const&)
  [54] __gnu_cxx::__ops::_Iter_comp_iter<knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}>::_Iter_comp_iter(knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}) [127] int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [184] void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter)
   [7] bool __gnu_cxx::__ops::_Iter_comp_iter<knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}>::operator()<int*, int*>(int*, int*) [166] std::enable_if<std::chrono::__is_duration<std::chrono::duration<double, std::ratio<1l, 1l> > >::value, std::chrono::duration<double, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<double, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [185] int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&)
  [55] __gnu_cxx::__ops::_Iter_comp_iter<knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}> __gnu_cxx::__ops::__iter_comp_iter<knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}>(knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}) [167] std::chrono::duration<double, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, double, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [24] double* std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long)
 [159] __gnu_cxx::__ops::__iter_less_iter() [168] std::chrono::duration<double, std::ratio<1l, 1l> >::duration<long, std::ratio<1l, 1000000000l>, void>(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [139] int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long)
 [160] bool __gnu_cxx::operator==<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [169] std::chrono::duration<double, std::ratio<1l, 1l> >::duration<double, void>(double const&) [25] double* std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&)
 [146] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [170] std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [140] int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&)
 [161] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [171] std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [56] double const& std::max<double>(double const&, double const&)
  [39] bool __gnu_cxx::operator!=<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [172] std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [42] int const& std::min<int>(int const&, int const&)
  [47] bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [91] std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [66] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
  [60] __gnu_cxx::new_allocator<double>::_M_max_size() const [92] std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [186] std::__lg(long)
  [77] __gnu_cxx::new_allocator<double>::max_size() const [21] std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [187] int* std::copy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*)
  [72] __gnu_cxx::new_allocator<int>::_M_max_size() const [99] std::vector<double, std::allocator<double> >::end() [10] void std::fill<double*, double>(double*, double*, double const&)
 [105] __gnu_cxx::new_allocator<int>::max_size() const [44] std::vector<double, std::allocator<double> >::data() [12] void std::iota<int*, int>(int*, int*, int)
  [36] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [100] std::vector<double, std::allocator<double> >::begin() [38] std::remove_reference<__gnu_cxx::__ops::_Iter_comp_iter<knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}>&>::type&& std::move<__gnu_cxx::__ops::_Iter_comp_iter<knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}>&>(__gnu_cxx::__ops::_Iter_comp_iter<knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}>&)
  [41] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator*() const [22] std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [37] std::remove_reference<knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}&>::type&& std::move<knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}&>(knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}&)
 [162] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator+(long) const [93] std::vector<double, std::allocator<double> >::~vector() [35] std::remove_reference<int&>::type&& std::move<int&>(int&)
  [45] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [128] std::vector<double, std::allocator<double> >::operator[](unsigned long) [188] void std::sort<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >)
  [49] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [117] std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [189] void std::__sort<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter)
 [149] std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [118] std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [26] double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&)
 [150] std::chrono::duration<double, std::ratio<1l, 1l> >::count() const [173] void std::vector<int, std::allocator<int> >::_M_range_initialize<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::forward_iterator_tag) [141] int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
 [147] std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [129] std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [97] void std::_Destroy<double*>(double*, double*)
  [43] double* std::vector<double, std::allocator<double> >::_M_data_ptr<double>(double*) const [151] std::vector<int, std::allocator<int> >::end() [98] void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&)
  [50] int* std::vector<int, std::allocator<int> >::_M_data_ptr<int>(int*) const [51] std::vector<int, std::allocator<int> >::data() [120] void std::_Destroy<int*>(int*, int*)
  [61] std::allocator<double>::allocator(std::allocator<double> const&) [152] std::vector<int, std::allocator<int> >::begin() [121] void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&)
  [78] std::allocator<double>::allocator() [174] std::vector<int, std::allocator<int> >::vector<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, void>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::allocator<int> const&) [8] void std::__fill_a<double*, double>(double*, double*, double const&)
  [58] std::allocator<double>::~allocator() [130] std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [142] void std::__fill_a<int*, int>(int*, int*, int const&)
  [73] std::allocator<int>::allocator(std::allocator<int> const&) [119] std::vector<int, std::allocator<int> >::~vector() [190] std::iterator_traits<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::difference_type std::distance<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
