Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.01    0.00 5303320/5303320     void std::__adjust_heap<int*, long, int, __gnu_cxx::__ops::_Iter_comp_iter<knn_predict_proba(double const*, std::vector<double, std::allocator<double> > const&, std::vector<int, std::allocator<int> > const&, double*, int*, int, int, int)::{lambda(int, int)#1}> >(int*, long, long, int, __gnu_cxx::__ops::_Iter_comp_iter<knn_predict_proba(double const*, std::vector<double, std::allocator<double> > const&, std::vector<int, std::allocator<int> > const&, double*, int*, int, int, int)::{lambda(int, int)#1}>) [14]
[36]     0.0    0.01    0.00 5303320         std::remove_reference<__gnu_cxx::__ops::_Iter_comp_iter<knn_predict_proba(double const*, std::vector<double, std::allocator<double> > const&, std::vector<int, std::allocator<int> > const&, double*, int*, int, int, int)::{lambda(int, int)#1}>&>::type&& std::move<__gnu_cxx::__ops::_Iter_comp_iter<knn_predict_proba(double const*, std::vector<double, std::allocator<double> > const&, std::vector<int, std::allocator<int> > const&, double*, int*, int, int, int)::{lambda(int, int)#1}>&>(__gnu_cxx::__ops::_Iter_comp_iter<knn_predict_proba(double const*, std::vector<double, std::allocator<double> > const&, std::vector<int, std::allocator<int> > const&, double*, int*, int, int, int)::{lambda(int, int)#1}>&) [36]
-----------------------------------------------
                0.01    0.00      61/61          std::vector<double, std::allocator<double> >::push_back(double const&) [23]
[37]     0.0    0.01    0.00      61         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [37]
                0.00    0.00      61/1050103     void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [26]
                0.00    0.00      61/2100267     double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [38]
                0.00    0.00     122/137         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [64]
                0.00    0.00     122/272         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [61]
                0.00    0.00     122/122         std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [72]
                0.00    0.00      61/61          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [85]
                0.00    0.00      61/63          std::vector<double, std::allocator<double> >::begin() [84]
                0.00    0.00      61/65          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [79]
                0.00    0.00      61/65          std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [80]
                0.00    0.00      61/72          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [76]
-----------------------------------------------
                0.00    0.00      61/2100267     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [37]
                0.00    0.00 1050103/2100267     void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [26]
                0.00    0.00 1050103/2100267     void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [28]
[38]     0.0    0.01    0.00 2100267         double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [38]
-----------------------------------------------
                0.00    0.01       1/1           std::vector<int, std::allocator<int> >::vector<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, void>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::allocator<int> const&) [41]
[39]     0.0    0.00    0.01       1         void std::vector<int, std::allocator<int> >::_M_range_initialize<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::forward_iterator_tag) [39]
                0.00    0.01       1/1           int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, int*, int>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, int*, std::allocator<int>&) [44]
                0.00    0.00       2/12          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [93]
                0.00    0.00       1/1           std::iterator_traits<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >::difference_type std::distance<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [235]
                0.00    0.00       1/5           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [132]
                0.00    0.00       1/5           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [122]
-----------------------------------------------
                0.00    0.01       1/1           std::vector<int, std::allocator<int> >::vector<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, void>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::allocator<int> const&) [34]
[40]     0.0    0.00    0.01       1         void std::vector<int, std::allocator<int> >::_M_range_initialize<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::forward_iterator_tag) [40]
                0.00    0.01       1/1           int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [45]
                0.00    0.00       2/12          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [93]
                0.00    0.00       1/1           std::iterator_traits<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::difference_type std::distance<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [236]
                0.00    0.00       1/5           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [132]
                0.00    0.00       1/5           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [122]
-----------------------------------------------
                0.00    0.01       1/1           main [1]
[41]     0.0    0.00    0.01       1         std::vector<int, std::allocator<int> >::vector<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, void>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::allocator<int> const&) [41]
                0.00    0.01       1/1           void std::vector<int, std::allocator<int> >::_M_range_initialize<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::forward_iterator_tag) [39]
                0.00    0.00       1/2           std::iterator_traits<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [181]
                0.00    0.00       1/2           std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::allocator<int> const&) [174]
-----------------------------------------------
                0.01    0.00       1/1           int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, int*, int>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, int*, std::allocator<int>&) [44]
[42]     0.0    0.01    0.00       1         int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, int*>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, int*) [42]
                0.00    0.00       1/1           int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, int*>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, int*) [198]
-----------------------------------------------
                0.01    0.00       1/1           int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [45]
[43]     0.0    0.01    0.00       1         int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*) [43]
                0.00    0.00       1/1           int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*) [199]
-----------------------------------------------
                0.00    0.01       1/1           void std::vector<int, std::allocator<int> >::_M_range_initialize<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::forward_iterator_tag) [39]
